管理番号,レセ電算名称,レセ電算コード,診療報酬点数表コード（Kコード）,ICD9CMコードの複数対応,ICD9CMコード1,ICD9CMコード2,ICD9CMコード3,ICD9CMコード4,ICD9CMコード5,細分類の有無,9CM用細分類数,9CM用細分類1,9CM用細分類2,9CM用細分類3,9CM用細分類4,9CM用細分類5,9CM用細分類6,9CM用細分類7,9CM用細分類8,9CM用細分類9,9CM用細分類10,9CM用細分類11,9CM用細分類12,9CM用細分類13,9CM用細分類14,9CM用細分類15,r_9CM_Ver,予備項目1,変更区分
31477,胃捻転症手術,150164110,K649-00,,4492,,,,,,,,,,,,,,,,,,,,,,19990630,,
36326,経皮的腹腔膿瘍ドレナージ術,150347510,K637-02,,5419,,,,,,,,,,,,,,,,,,,,,,20100630,,
36327,内視鏡的胃、十二指腸ステント留置術,150347610,K651-00,,4311,,,,,,,,,,,,,,,,,,,,,,20100630,,
34181,胃、十二指腸憩室切除術・ポリープ切除術（開腹）,150164210,K652-00,u,-,,,,,1.0,2.0,31484.0,31314.0,,,,,,,,,,,,,,20020228,,
34179,内視鏡的胃、十二指腸ポリープ・粘膜切除術（その他）,150164410,K653-00,u,-,,,,,1.0,2.0,31479.0,31310.0,,,,,,,,,,,,,,20020228,,
34180,内視鏡的胃、十二指腸ポリープ・粘膜切除術（早期悪性腫瘍ポリープ）,150276310,K653-00,u,-,,,,,1.0,2.0,31311.0,31480.0,,,,,,,,,,,,,,20020228,,
34182,内視鏡的胃、十二指腸ポリープ・粘膜切除術（早期悪性腫瘍粘膜）,150276410,K653-00,u,-,,,,,1.0,2.0,31312.0,31481.0,,,,,,,,,,,,,,20020228,,
36036,内視鏡的胃、十二指腸ポリープ・粘膜切除術（早期悪性腫瘍粘膜下層）,150323010,K653-00,u,-,,,,,1.0,2.0,36037.0,36038.0,,,,,,,,,,,,,,20080331,,
36039,食道・胃内異物除去摘出術（マグネットカテーテルによるもの）,150323110,K653-02,u,-,,,,,1.0,2.0,36040.0,36041.0,,,,,,,,,,,,,,20060401,,
34382,内視鏡的食道及び胃内異物摘出術,150165050,K653-03,u,-,,,,,1.0,2.0,33859.0,33860.0,,,,,,,,,,,,,,20100630,,
35703,内視鏡的表在性胃悪性腫瘍光線力学療法,150281650,K653-04,,4349,,,,,,,,,,,,,,,,,,,,,,20100630,,
34460,内視鏡的消化管止血術,150164850,K654-00,u,-,,,,,1.0,4.0,31465.0,31242.0,31518.0,31466.0,,,,,,,,,,,,19990630,,
36042,胃局所切除術,150323210,K654-02,,4342,,,,,,,,,,,,,,,,,,,,,,20060401,,
36043,腹腔鏡下胃局所切除術,150323310,K654-03,,4341,,,,,,,,,,,,,,,,,,,,,,20060401,,
34183,胃切除術（悪性腫瘍手術）,150168010,K655-00,u,-,,,,,1.0,5.0,31331.0,31349.0,31364.0,31380.0,31395.0,,,,,,,,,,,20020228,,
34189,胃切除術（単純切除術）,150165210,K655-00,,4389,,,,,1.0,5.0,33984.0,33986.0,33988.0,33990.0,33982.0,,,,,,,,,,,20020228,,
36350,有茎腸管移植加算,150347770,K655-00,u,-,,,,,,,,,,,,,,,,,,,,,,20100630,,
36044,腹腔鏡下胃切除術（単純切除術）,150323410,K655-02,,4391,,,,,,,,,,,,,,,,,,,,,,20080331,,
36045,腹腔鏡下胃切除術（悪性腫瘍手術）,150323510,K655-02,p,4391,403.0,,,,,,,,,,,,,,,,,,,,,20080331,,
35464,十二指腸窓（内方）憩室摘出術,150165650,K655-03,,4531,,,,,,,,,,,,,,,,,,,,,,20060401,,
36207,噴門側胃切除術（単純切除術）,150337210,K655-04,,435,,,,,,,,,,,,,,,,,,,,,,20080331,,
36208,噴門側胃切除術（悪性腫瘍切除術）,150337310,K655-04,p,435,403.0,,,,,,,,,,,,,,,,,,,,,20080331,,
31475,胃縮小術,150165910,K656-00,,4469,,,,,,,,,,,,,,,,,,,,,,19990630,,
31436,胃全摘術（悪性腫瘍手術）,150168110,K657-00,p,4399,403.0,,,,1.0,1.0,31419.0,,,,,,,,,,,,,,,20020228,,
31443,胃全摘術（単純全摘術）,150166110,K657-00,,4399,,,,,1.0,1.0,34704.0,,,,,,,,,,,,,,,20020228,,
35760,先天性胆管拡張症に対する手術（胃切除、総胆管切除等併施）,150306650,K674-00,p,5139,4399.0,5163,,,,,,,,,,,,,,,,,,,,20060401,,
36046,腹腔鏡下胃全摘術（単純全摘術）,150323610,K657-02,,4391,,,,,,,,,,,,,,,,,,,,,,20080331,,
36047,腹腔鏡下胃全摘術（悪性腫瘍手術）,150323710,K657-02,p,4391,403.0,,,,,,,,,,,,,,,,,,,,,20080331,,
31444,迷走神経切断術、幽門形成術及び胃瘻造設術（十二指腸潰瘍）,150170550,K659-00,p,4400,4429.0,4319,,,,,,,,,,,,,,,,,,,,20020228,,
31445,迷走神経切断術と幽門形成術（十二指腸潰瘍）,150170450,K659-00,p,4400,4429.0,,,,,,,,,,,,,,,,,,,,,19990630,,
31446,食道下部迷走神経切除術（幹迷切）（ドレナージを併施）,150170210,K659-00,,4401,,,,,,,,,,,,,,,,,,,,,,20020228,,
31454,食道下部迷走神経切除術（幹迷切）（単独）,150170110,K659-00,,4401,,,,,,,,,,,,,,,,,,,,,,20020228,,
34383,食道下部迷走神経切除術（幹迷切）（胃切除術を併施）,150170310,K659-00,p,4401,4389.0,,,,1.0,4.0,31450.0,31448.0,31449.0,31453.0,,,,,,,,,,,,20020228,,
31455,食道下部迷走神経選択的切除術（ドレナージを併施）,150170710,K660-00,,4403,,,,,,,,,,,,,,,,,,,,,,19990630,,
31463,食道下部迷走神経選択的切除術（単独）,150170610,K660-00,,4403,,,,,,,,,,,,,,,,,,,,,,19990630,,
34384,食道下部迷走神経選択的切除術（胃切除術を併施）,150170810,K660-00,p,4403,4389.0,,,,1.0,4.0,31462.0,31456.0,31457.0,31458.0,,,,,,,,,,,,19990630,,
31464,腹腔鏡下食道下部迷走神経選択的切除術,150276610,K660-02,,4403,,,,,,,,,,,,,,,,,,,,,,20080331,,
34187,胃冠状静脈結紮及び切除術,150171210,K661-00,u,-,,,,,1.0,2.0,31030.0,31058.0,,,,,,,,,,,,,,19990630,,
35467,胃腸吻合術（ブラウン吻合を含む）,150171310,K662-00,,4439,,,,,1.0,1.0,35466.0,,,,,,,,,,,,,,,20060401,,
34011,十二指腸空腸吻合術,150171510,K663-00,,4591,,,,,,,,,,,,,,,,,,,,,,19990630,,
33981,胃瘻造設術（経皮的内視鏡下胃瘻造設術を含む）,150171610,K664-00,u,-,,,,,1.0,2.0,34893.0,34892.0,,,,,,,,,,,,,,20020228,,
31470,胃瘻閉鎖術,150171710,K665-00,,4462,,,,,,,,,,,,,,,,,,,,,,20080331,,
35468,幽門形成術（粘膜外幽門筋切開術を含む）,150171810,K666-00,,4429,,,,,1.0,1.0,35469.0,,,,,,,,,,,,,,,20060401,,
36048,腹腔鏡下幽門形成術,150323810,K666-02,,4429,,,,,,,,,,,,,,,,,,,,,,20080331,,
31474,噴門形成術,150171910,K667-00,,4466,,,,,,,,,,,,,,,,,,,,,,20080331,,
33997,腹腔鏡下噴門形成術,150276710,K667-02,,4466,,,,,,,,,,,,,,,,,,,,,,20080331,,
36049,腹腔鏡下食道噴門部縫縮術,150323910,K667-03,,4289,,,,,,,,,,,,,,,,,,,,,,20100630,,
31476,胃横断術（静脈瘤手術）,150172010,K668-00,,4491,,,,,,,,,,,,,,,,,,,,,,19990630,,
31814,胆管切開術,150172110,K669-00,,5159,,,,,,,,,,,,,,,,,,,,,,20080331,,
31790,胆嚢切開結石摘出術,150172210,K670-00,,5104,,,,,,,,,,,,,,,,,,,,,,19990630,,
31808,胆管切開結石摘出術（胆嚢摘出を含まない）,150172310,K671-00,,5149,,,,,,,,,,,,,,,,,,,,,,20100630,,
34852,胆管切開結石摘出術（胆嚢摘出を含む）,150296610,K671-00,p,5149,5122.0,,,,,,,,,,,,,,,,,,,,,20020228,,
31830,腹腔鏡下胆管切開結石摘出術（胆嚢摘出を含まない）,150276910,K671-02,,5188,,,,,,,,,,,,,,,,,,,,,,19990630,,
31831,腹腔鏡下胆管切開結石摘出術（胆嚢摘出を含む）,150276810,K671-02,p,5188,5123.0,,,,,,,,,,,,,,,,,,,,,19990630,,
31796,胆嚢摘出術と十二指腸空腸吻合術,150165850,K672-00,p,5122,4591.0,,,,,,,,,,,,,,,,,,,,,20080331,,
35470,胆嚢摘出術,150172410,K672-00,,5122,,,,,,,,,,,,,,,,,,,,,,20060401,,
31799,腹腔鏡下胆嚢摘出術,150254110,K672-02,,5123,,,,,,,,,,,,,,,,,,,,,,20100630,,
34433,胆管形成手術（胆管切除術を含む）,150173110,K673-00,u,-,,,,,1.0,4.0,31824.0,31823.0,31821.0,31820.0,,,,,,,,,,,,19990630,,
31822,総胆管拡張症手術,150173210,K674-00,,5179,,,,,,,,,,,,,,,,,,,,,,19990630,,
34669,乳頭形成加算,150277070,K674-00,u,-,,,,,,,,,,,,,,,,,,,,,,19990630,,
35465,胆嚢悪性腫瘍手術（胆嚢に限局するもの（リンパ節郭清を含む））,150169950,K675-00,p,5122,403.0,,,,,,,,,,,,,,,,,,,,,20060401,,
36050,胆嚢悪性腫瘍手術（肝切除（葉以上）を伴う）,150324010,K675-00,p,5122,503.0,403,,,,,,,,,,,,,,,,,,,,20060401,,
36051,胆嚢悪性腫瘍手術（膵頭十二指腸切除を伴う）,150324110,K675-00,p,5122,5251.0,403,,,,,,,,,,,,,,,,,,,,20060401,,
36052,胆嚢悪性腫瘍手術（膵頭十二指腸切除及び肝切除（葉以上）を伴う）,150324210,K675-00,p,5122,503.0,5251,403.0,,,,,,,,,,,,,,,,,,,20060401,,
31818,胆管悪性腫瘍手術,150170050,K677-00,p,5169,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
36328,肝門部胆管悪性腫瘍手術（血行再建あり）,150347810,K677-02,,5169,,,,,,,,,,,,,,,,,,,,,,20100630,,
36329,肝門部胆管悪性腫瘍手術（血行再建なし）,150347910,K677-02,,5169,,,,,,,,,,,,,,,,,,,,,,20100630,,
33881,体外衝撃波胆石破砕術,150255310,K678-00,,9852,,,,,,,,,,,,,,,,,,,,,,19990630,,
34435,胆嚢胃（腸）吻合術,150173710,K679-00,u,-,,,,,1.0,2.0,31801.0,31800.0,,,,,,,,,,,,,,19990630,,
31805,総胆管胃（腸）吻合術,150173910,K680-00,,5139,,,,,1.0,1.0,31803.0,,,,,,,,,,,,,,,19990630,,
31789,胆嚢外瘻造設術,150174110,K681-00,,5103,,,,,,,,,,,,,,,,,,,,,,19990630,,
31812,胆管外瘻造設術（経皮経肝）,150174310,K682-00,,5159,,,,,,,,,,,,,,,,,,,,,,19990630,,
35471,胆管外瘻造設術（開腹）,150174210,K682-00,,5159,,,,,,,,,,,,,,,,,,,,,,20060401,,
31811,経皮的胆管ドレナージ術,150174550,K682-02,,5159,,,,,,,,,,,,,,,,,,,,,,20100630,,
36209,ドレーンを留置しない経皮的胆嚢穿刺（急性胆嚢炎）,150341350,J010-02,,5101,,,,,,,,,,,,,,,,,,,,,,20080331,,
35472,先天性胆道閉鎖症手術（１歳以上）,150174810,K684-00,,5137,,,,,,,,,,,,,,,,,,,,,,20060401,,
36117,先天性胆道閉鎖症手術（１歳未満）,150330510,K684-00,,5137,,,,,,,,,,,,,,,,,,,,,,20060401,,
31825,内視鏡的胆道拡張術,150175310,K686-00,,5184,,,,,,,,,,,,,,,,,,,,,,19990630,,
31826,内視鏡的乳頭切開術（乳頭括約筋切開のみ）,150175410,K687-00,,5185,,,,,,,,,,,,,,,,,,,,,,20020228,,
34733,内視鏡的乳頭切開術（胆道砕石術を伴う）,150296710,K687-00,p,5185,5188.0,,,,,,,,,,,,,,,,,,,,,20020228,,
36210,内視鏡的乳頭拡張術,150341450,K687-00,,5185,,,,,,,,,,,,,,,,,,,,,,20080331,,
31827,内視鏡的胆道ステント留置術,150254410,K688-00,,5187,,,,,,,,,,,,,,,,,,,,,,19990630,,
31806,経皮経肝胆管ステント挿入術,150263810,K689-00,,5143,,,,,,,,,,,,,,,,,,,,,,19990630,,
34018,肝縫合術,150175610,K690-00,,5061,,,,,,,,,,,,,,,,,,,,,,20080331,,
35473,肝膿瘍切開術（開腹）,150175710,K691-00,,500,,,,,,,,,,,,,,,,,,,,,,20060401,,
35474,肝膿瘍切開術（開胸）,150175810,K691-00,,500,,,,,,,,,,,,,,,,,,,,,,20060401,,
36211,経皮的肝膿瘍ドレナージ術,150337410,K691-02,,5091,,,,,,,,,,,,,,,,,,,,,,20100630,,
34207,肝嚢胞切開又は縫縮術,150175910,K692-00,u,-,,,,,1.0,2.0,31771.0,31781.0,,,,,,,,,,,,,,19990630,,
31774,腹腔鏡下肝嚢胞切開術,150277710,K692-02,,500,,,,,,,,,,,,,,,,,,,,,,20080331,,
31807,肝内結石摘出術（開腹）,150176110,K693-00,,5149,,,,,,,,,,,,,,,,,,,,,,19990630,,
31778,肝嚢胞、肝膿瘍摘出術,150176210,K694-00,,5022,,,,,,,,,,,,,,,,,,,,,,20020228,,
36330,腹腔鏡下肝切除術（部分切除）,150348010,K695-02,,5022,,,,,,,,,,,,,,,,,,,,,,20100630,,
36331,腹腔鏡下肝切除術（外側区域切除）,150348110,K695-02,,5022,,,,,,,,,,,,,,,,,,,,,,20100630,,
31804,肝内胆管（肝管）胃（腸）吻合術,150177210,K696-00,,5137,,,,,,,,,,,,,,,,,,,,,,19990630,,
31809,肝内胆管外瘻造設術（開腹）,150177310,K697-00,,5159,,,,,,,,,,,,,,,,,,,,,,19990630,,
31810,肝内胆管外瘻造設術（経皮経肝）,150177410,K697-00,,5159,,,,,,,,,,,,,,,,,,,,,,19990630,,
36104,肝悪性腫瘍マイクロ波凝固法,150329210,K697-02,,5029,,,,,,,,,,,,,,,,,,,,,,20100630,,
31775,移植用部分肝採取術（生体）,150284410,K697-04,,5022,,,,,,,,,,,,,,,,,,,,,,19990630,,
31785,生体部分肝移植術,150284810,K697-05,,5059,,,,,,,,,,,,,,,,,,,,,,20080331,,
36053,移植用肝採取術（死体）,150324310,K697-06,u,-,,,,,,,,,,,,,,,,,,,,,,20060401,,
36054,同種死体肝移植術,150324410,K697-07,,5059,,,,,,,,,,,,,,,,,,,,,,20060401,,
36332,急性膵炎手術（感染性壊死部切除を伴う）,150348210,K698-00,,5222,,,,,,,,,,,,,,,,,,,,,,20100630,,
31833,急性膵炎手術（その他）,150277310,K698-00,u,-,,,,,1.0,6.0,34895.0,34896.0,34897.0,34900.0,34901.0,34902.0,,,,,,,,,,20100630,,
31836,膵結石手術（経十二指腸乳頭）,150177910,K699-00,,5209,,,,,,,,,,,,,,,,,,,,,,19990630,,
31837,膵結石手術（膵切開）,150177810,K699-00,,5209,,,,,,,,,,,,,,,,,,,,,,19990630,,
36333,膵中央切除術,150348310,K700-00,,5259,,,,,,,,,,,,,,,,,,,,,,20100630,,
34889,膵破裂縫合術,150296810,K701-00,,5295,,,,,,,,,,,,,,,,,,,,,,20020228,,
36334,膵体尾部腫瘍切除術（膵尾部切除術・腫瘍摘出術含む）（脾温存）,150348410,K702-00,,5252,,,,,,,,,,,,,,,,,,,,,,20100630,,
31845,膵体尾部腫瘍切除術（血行再建を伴う腫瘍切除術）,150277510,K702-00,,5252,,,,,1.0,1.0,31844.0,,,,,,,,,,,,,,,20020228,,
31846,膵体尾部腫瘍切除術（膵尾部切除術・腫瘍摘出術含む）（脾同時切除）,150178110,K702-00,,5252,,,,,,,,,,,,,,,,,,,,,,20100630,,
31849,膵体尾部腫瘍切除術（周辺臓器の合併切除を伴う腫瘍切除術）,150277410,K702-00,p,5253,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
34519,膵体尾部腫瘍切除術（リンパ節・神経叢郭清等を伴う腫瘍切除術）,150178210,K702-00,u,-,,,,,1.0,2.0,31857.0,31848.0,,,,,,,,,,,,,,20020228,,
34020,膵頭部腫瘍切除術（膵頭十二指腸切除術）,150178410,K703-00,,5251,,,,,,,,,,,,,,,,,,,,,,20020228,,
34882,膵頭部腫瘍切除術（十二指腸温存膵頭切除術）,150297010,K703-00,,5259,,,,,,,,,,,,,,,,,,,,,,20020228,,
34883,膵頭部腫瘍切除術（リンパ節・神経叢郭清等を伴う腫瘍切除術）,150296910,K703-00,u,-,,,,,1.0,2.0,34885.0,34884.0,,,,,,,,,,,,,,20020228,,
34886,膵頭部腫瘍切除術（血行再建を伴う腫瘍切除術）,150297210,K703-00,,5251,,,,,1.0,1.0,34887.0,,,,,,,,,,,,,,,20020228,,
34888,膵頭部腫瘍切除術（周辺臓器の合併切除を伴う腫瘍切除術）,150297110,K703-00,p,5253,403.0,,,,,,,,,,,,,,,,,,,,,20020228,,
34019,膵全摘術,150178710,K704-00,,526,,,,,,,,,,,,,,,,,,,,,,19990630,,
31841,膵嚢胞胃（腸）吻合術,150179010,K705-00,,524,,,,,,,,,,,,,,,,,,,,,,19990630,,
31861,膵管空腸吻合術,150179110,K706-00,,5296,,,,,,,,,,,,,,,,,,,,,,20080331,,
31834,膵嚢胞外瘻造設術（開腹）,150179310,K707-00,,5201,,,,,,,,,,,,,,,,,,,,,,19990630,,
31835,膵嚢胞外瘻造設術（内視鏡）,150179210,K707-00,,5201,,,,,,,,,,,,,,,,,,,,,,19990630,,
31862,膵管外瘻造設術,150179410,K708-00,,5299,,,,,,,,,,,,,,,,,,,,,,19990630,,
31863,膵管誘導手術,150179550,K708-02,,5299,,,,,,,,,,,,,,,,,,,,,,19990630,,
31860,膵瘻閉鎖術,150179610,K709-00,,5295,,,,,,,,,,,,,,,,,,,,,,19990630,,
36055,移植用膵採取術（死体）,150324510,K709-02,u,-,,,,,,,,,,,,,,,,,,,,,,20060401,,
36056,同種死体膵移植術,150324610,K709-03,,5280,,,,,,,,,,,,,,,,,,,,,,20060401,,
36057,移植用膵腎採取術（死体）,150324710,K709-04,u,-,,,,,,,,,,,,,,,,,,,,,,20060401,,
36058,同種死体膵腎移植術,150324810,K709-05,p,5280,5569.0,,,,,,,,,,,,,,,,,,,,,20060401,,
33980,脾縫合術（部分切除を含む）,150179710,K710-00,u,-,,,,,1.0,2.0,34735.0,34736.0,,,,,,,,,,,,,,20030401,,
31210,脾摘出術,150179810,K711-00,,415,,,,,,,,,,,,,,,,,,,,,,19990630,,
33979,腹腔鏡下脾摘出術,150271850,K711-02,,415,,,,,,,,,,,,,,,,,,,,,,20080331,,
31656,破裂腸管縫合術,150180010,K712-00,,4679,,,,,1.0,4.0,35068.0,34701.0,31723.0,31654.0,,,,,,,,,,,,19990630,,
33998,腸切開術,150180110,K713-00,,4500,,,,,1.0,2.0,33999.0,34000.0,,,,,,,,,,,,,,19990630,,
31511,腸閉塞症手術（結腸切除術）（小範囲切除）,150180750,K719-00,,4541,,,,,,,,,,,,,,,,,,,,,,20100630,,
31661,腸閉塞症手術（腸重積症整復術）（観血的）,150180550,K715-00,,4680,,,,,,,,,,,,,,,,,,,,,,20100630,,
33817,腸閉塞症手術（腸重積症整復術）（非観血的）,150180450,K715-00,,9629,,,,,,,,,,,,,,,,,,,,,,20100630,,
31959,腸管癒着症手術,150180210,K714-00,,5459,,,,,,,,,,,,,,,,,,,,,,20030401,,
31960,腸閉塞症手術（腸管癒着症手術）,150180350,K714-00,,5459,,,,,,,,,,,,,,,,,,,,,,20080331,,
34439,腸閉塞症手術（結腸切除術）（半側切除）,150180850,K719-00,u,-,,,,,1.0,2.0,31573.0,31556.0,,,,,,,,,,,,,,20100630,,
34440,腸閉塞症手術（小腸切除術）（悪性腫瘍手術以外の切除術）,150180650,K716-00,u,-,,,,,1.0,3.0,31522.0,31534.0,31528.0,,,,,,,,,,,,,20100630,,
34853,腸閉塞症手術（小腸切除術）（悪性腫瘍手術）,150299350,K716-00,u,-,,,,,1.0,3.0,34856.0,34855.0,34854.0,,,,,,,,,,,,,20080331,,
35477,腸閉塞症手術（結腸切除術）（全切除、亜全切除又は悪性腫瘍手術）,150180950,K719-00,u,-,,,,,1.0,4.0,35475.0,35476.0,35478.0,35479.0,,,,,,,,,,,,20100630,,
31958,腹腔鏡下腸管癒着剥離術,150271550,K714-02,,5451,,,,,,,,,,,,,,,,,,,,,,19990630,,
31658,腸重積症整復術（観血的）,150181110,K715-00,,4680,,,,,1.0,2.0,31663.0,31667.0,,,,,,,,,,,,,,19990630,,
33816,腸重積症整復術（非観血的）,150181010,K715-00,,9629,,,,,,,,,,,,,,,,,,,,,,19990630,,
34002,小腸切除術（悪性腫瘍手術以外の切除術）,150181210,K716-00,,4562,,,,,1.0,2.0,34001.0,34003.0,,,,,,,,,,,,,,20020228,,
34837,小腸切除術（悪性腫瘍手術）,150297310,K716-00,u,-,,,,,1.0,3.0,34842.0,34840.0,34841.0,,,,,,,,,,,,,20020228,,
31493,小腸腫瘍、小腸憩室摘出術（メッケル憩室炎手術を含む）,150181310,K717-00,,4533,,,,,,,,,,,,,,,,,,,,,,20020228,,
34016,虫垂切除術（虫垂周囲膿瘍を伴わないもの）,150181610,K718-00,,4709,,,,,1.0,1.0,34698.0,,,,,,,,,,,,,,,20080331,,
36212,虫垂切除術（虫垂周囲膿瘍を伴うもの）,150337510,K718-00,,4709,,,,,,,,,,,,,,,,,,,,,,20080331,,
34015,腹腔鏡下虫垂切除術（虫垂周囲膿瘍を伴うもの）,150272050,K718-02,,4701,,,,,1.0,1.0,34684.0,,,,,,,,,,,,,,,20080331,,
36213,腹腔鏡下虫垂切除術（虫垂周囲膿瘍を伴わないもの）,150337610,K718-02,,4701,,,,,,,,,,,,,,,,,,,,,,20080331,,
31502,結腸切除術（小範囲切除）,150181710,K719-00,,4541,,,,,,,,,,,,,,,,,,,,,,19990630,,
34279,結腸切除術（結腸半側切除）,150181810,K719-00,u,-,,,,,1.0,2.0,31564.0,31547.0,,,,,,,,,,,,,,19990630,,
35480,結腸切除術（全切除、亜全切除又は悪性腫瘍手術）,150181910,K719-00,u,-,,,,,1.0,4.0,35481.0,35482.0,35483.0,36131.0,,,,,,,,,,,,20060401,,
36134,腹腔鏡下結腸切除術（小範囲切除、結腸半側切除）,150277810,K719-02,u,-,,,,,1.0,2.0,36260.0,36261.0,,,,,,,,,,,,,,20080331,,
36214,腹腔鏡下結腸切除術（全切除、亜全切除）,150337710,K719-02,p,458,457.0,,,,1.0,2.0,35140.0,35137.0,,,,,,,,,,,,,,20080331,,
36059,腹腔鏡下結腸悪性腫瘍切除術,150324910,K719-03,p,4573,403.0,,,,,,,,,,,,,,,,,,,,,20080331,,
35484,ピックレル氏手術,150182150,K719-04,,4579,,,,,,,,,,,,,,,,,,,,,,20060401,,
31498,結腸ポリープ切除術（開腹）,150183510,K720-00,,4541,,,,,,,,,,,,,,,,,,,,,,19990630,,
34792,結腸憩室摘出術,150297410,K720-00,,4541,,,,,,,,,,,,,,,,,,,,,,20020228,,
35074,結腸腫瘍摘出術（回盲部腫瘍摘出術を含む）,150183110,K720-00,,4541,,,,,,,,,,,,,,,,,,,,,,20040401,,
36335,内視鏡的大腸ポリープ切除術（長径２ｃｍ以上）,150348510,K721-02,,4836,,,,,,,,,,,,,,,,,,,,,,20100630,,
31514,内視鏡的結腸ポリープ・粘膜切除術（長径２ｃｍ以上）,150183410,K721-00,,4542,,,,,,,,,,,,,,,,,,,,,,20100630,,
31515,内視鏡的結腸ポリープ・粘膜切除術（長径２ｃｍ未満）,150285010,K721-00,p,4543,403.0,,,,,,,,,,,,,,,,,,,,,20100630,,
35485,内視鏡的大腸ポリープ切除術（長径２ｃｍ未満）,150183650,K721-02,,4542,,,,,,,,,,,,,,,,,,,,,,20100630,,
36060,内視鏡的結腸異物摘出術,150325010,K721-03,,9804,,,,,,,,,,,,,,,,,,,,,,20060401,,
34370,小腸結腸内視鏡的止血術,150263950,K722-00,u,-,,,,,1.0,2.0,34703.0,31516.0,,,,,,,,,,,,,,19990630,,
31610,腸吻合術,150184110,K724-00,,4590,,,,,1.0,8.0,31620.0,31621.0,31615.0,31619.0,31618.0,31622.0,31617.0,31616.0,,,,,,,,19990630,,
34017,虫垂瘻造設術,150184410,K725-00,,4791,,,,,,,,,,,,,,,,,,,,,,19990630,,
34442,腸瘻造設術,150184310,K725-00,u,-,,,,,1.0,2.0,34014.0,34013.0,,,,,,,,,,,,,,19990630,,
34012,人工肛門造設術,150184510,K726-00,,4610,,,,,1.0,2.0,34699.0,34700.0,,,,,,,,,,,,,,19990630,,
31623,腹壁外腸管前置術,150184610,K727-00,,4610,,,,,,,,,,,,,,,,,,,,,,19990630,,
31478,腸狭窄部切開縫合術,150184710,K728-00,,4500,,,,,,,,,,,,,,,,,,,,,,19990630,,
31659,腸閉鎖症手術（腸管切除を伴わない）,150184810,K729-00,,4590,,,,,1.0,2.0,31668.0,31664.0,,,,,,,,,,,,,,20020228,,
34437,腸閉鎖症手術（腸管切除を伴う）,150184910,K729-00,u,-,,,,,1.0,2.0,34922.0,34923.0,,,,,,,,,,,,,,19990630,,
31632,小腸瘻閉鎖術（腸管切除を伴わない）,150185210,K730-00,,4651,,,,,,,,,,,,,,,,,,,,,,19990630,,
34371,小腸瘻閉鎖術（腸管切除を伴う）,150185310,K730-00,u,-,,,,,1.0,2.0,31629.0,31631.0,,,,,,,,,,,,,,19990630,,
31642,結腸瘻閉鎖術（腸管切除を伴わない）,150185410,K731-00,,4652,,,,,,,,,,,,,,,,,,,,,,19990630,,
34284,結腸瘻閉鎖術（腸管切除を伴う）,150185510,K731-00,u,-,,,,,1.0,2.0,31635.0,31641.0,,,,,,,,,,,,,,19990630,,
31652,人工肛門閉鎖術（腸管切除を伴わない）,150185610,K732-00,,4652,,,,,,,,,,,,,,,,,,,,,,19990630,,
34398,人工肛門閉鎖術（腸管切除を伴う）,150185710,K732-00,u,-,,,,,1.0,2.0,31651.0,31644.0,,,,,,,,,,,,,,19990630,,
31653,盲腸縫縮術,150185810,K733-00,,4662,,,,,,,,,,,,,,,,,,,,,,20020228,,
31657,腸回転異常症手術,150185910,K734-00,,4680,,,,,,,,,,,,,,,,,,,,,,19990630,,
31585,先天性巨大結腸症手術,150186010,K735-00,,4579,,,,,,,,,,,,,,,,,,,,,,19990630,,
35128,小腸・結腸狭窄部拡張術（内視鏡）,150293310,K735-02,,4685,,,,,,,,,,,,,,,,,,,,,,20040401,,
36061,腹腔鏡下先天性巨大結腸症手術,150325110,K735-03,,4869,,,,,,,,,,,,,,,,,,,,,,20080331,,
31624,人工肛門拡張又は整形（その他）,150186450,K736-00,,4643,,,,,,,,,,,,,,,,,,,,,,19990630,,
